Start date/time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),Price Germany/Luxembourg [Euro/MWh],Total (grid consumption) [MWh],Day of the Week
12/10/2022 21:00,9.3,86,0,0,0,2,10.6,273.02,"55,042.25",Wednesday
12/10/2022 22:00,8.3,89,0,0,0,2,10.8,243.55,"51,583.00",Wednesday
12/10/2022 23:00,6.6,94,0,0,0,3,14.9,228.57,"47,880.00",Wednesday
13/10/2022 00:00,6.8,93,0,0,0,2,15.5,218.66,"45,303.75",Thursday
13/10/2022 01:00,6.8,96,0,0,0,2,17.8,210,"43,611.25",Thursday
13/10/2022 02:00,6.8,96,0,0,0,1,17.9,193.8,"42,572.75",Thursday
13/10/2022 03:00,6.3,97,0,0,0,2,17,182.96,"42,556.00",Thursday
13/10/2022 04:00,6,98,0,0,0,2,18,195.02,"43,786.00",Thursday
13/10/2022 05:00,6.4,98,0,0,0,3,17.9,218.46,"47,326.50",Thursday
13/10/2022 06:00,6.8,98,0,0,0,3,17,257.47,"54,221.75",Thursday
13/10/2022 07:00,7.2,98,0,0,0,3,17.9,285.81,"59,056.25",Thursday
13/10/2022 08:00,9.2,96,0,0,0,3,15.4,332.53,"61,298.75",Thursday
13/10/2022 09:00,11.1,91,0,0,0,3,15.6,301.56,"61,840.75",Thursday
13/10/2022 10:00,12.6,83,0,0,0,3,18.3,280.05,"62,611.75",Thursday
13/10/2022 11:00,13.5,75,0,0,0,3,18.2,277.7,"63,253.25",Thursday
13/10/2022 12:00,14.4,69,0,0,0,2,18.9,262.7,"63,131.50",Thursday
13/10/2022 13:00,15.7,68,0,0,0,3,18,254.99,"62,469.75",Thursday
13/10/2022 14:00,14.9,75,0,0,0,2,15.9,255,"61,451.75",Thursday
13/10/2022 15:00,14.7,75,0,0,0,2,20.2,263.58,"60,151.00",Thursday
13/10/2022 16:00,14.1,80,0.1,0.1,0,51,17.8,267.05,"58,855.25",Thursday
13/10/2022 17:00,13.2,85,0.2,0.2,0,51,16.9,292.35,"58,850.25",Thursday
13/10/2022 18:00,12.3,89,0,0,0,3,17.6,319.66,"60,367.00",Thursday
13/10/2022 19:00,11.6,92,0.1,0.1,0,51,18.1,343.7,"60,802.00",Thursday
13/10/2022 20:00,11.5,93,0.2,0.2,0,51,16.8,290.1,"57,413.50",Thursday
13/10/2022 21:00,11.5,93,0,0,0,3,18.7,248.54,"54,190.25",Thursday
13/10/2022 22:00,11,94,0,0,0,3,21.3,225.19,"50,577.50",Thursday
13/10/2022 23:00,10.1,95,0,0,0,3,23,202.06,"46,756.75",Thursday
14/10/2022 00:00,9.7,96,0,0,0,3,23.6,231.32,"44,289.00",Friday
14/10/2022 01:00,10,97,0,0,0,3,17.1,219.6,"42,845.75",Friday
14/10/2022 02:00,10.7,95,0.2,0.2,0,51,17.8,212.12,"41,809.50",Friday
14/10/2022 03:00,11,95,0.1,0.1,0,51,17.1,211.62,"41,949.25",Friday
14/10/2022 04:00,11.5,96,0,0,0,3,16.4,218.92,"42,917.50",Friday
14/10/2022 05:00,11.1,97,0,0,0,3,15.3,229.49,"46,196.75",Friday
14/10/2022 06:00,11.4,97,0,0,0,3,17.6,278.37,"53,415.25",Friday
14/10/2022 07:00,11.4,96,0,0,0,3,17.4,350,"58,633.50",Friday
14/10/2022 08:00,11.6,95,0,0,0,3,14.4,412.65,"60,809.25",Friday
14/10/2022 09:00,12.4,89,0,0,0,3,20.2,327.39,"61,280.25",Friday
14/10/2022 10:00,13.4,85,0,0,0,3,16.6,297.26,"62,326.50",Friday
14/10/2022 11:00,14.6,78,0,0,0,3,16.3,282.41,"62,667.00",Friday
14/10/2022 12:00,14.9,78,0,0,0,3,17.4,262.01,"62,689.25",Friday
14/10/2022 13:00,15.2,78,0.1,0.1,0,51,22,238.37,"61,191.00",Friday
14/10/2022 14:00,15.9,73,0,0,0,3,17.1,221.42,"59,438.00",Friday
14/10/2022 15:00,15.9,73,0,0,0,3,19.5,242.69,"58,246.50",Friday
14/10/2022 16:00,15.7,75,0,0,0,3,16.8,258.6,"57,446.25",Friday
14/10/2022 17:00,15,78,0,0,0,3,19.4,274,"57,624.25",Friday
14/10/2022 18:00,14.1,83,0.2,0.2,0,51,19.1,290,"59,059.25",Friday
14/10/2022 19:00,13.5,87,0.4,0.4,0,51,16.8,299.3,"59,386.25",Friday
14/10/2022 20:00,13.2,91,0.6,0.6,0,53,19.4,266.99,"56,463.25",Friday
14/10/2022 21:00,13.4,89,0.1,0.1,0,51,24.2,217.94,"53,033.75",Friday
14/10/2022 22:00,13.1,91,0,0,0,3,23.9,220.03,"50,135.75",Friday
14/10/2022 23:00,12.8,93,0,0,0,3,22.7,193,"46,908.00",Friday
15/10/2022 00:00,12.4,94,0,0,0,3,21.3,191.76,"43,671.75",Saturday
15/10/2022 01:00,13.3,93,0,0,0,3,19,174,"41,619.25",Saturday
15/10/2022 02:00,13.2,94,0.2,0.2,0,51,16.3,163.8,"40,709.25",Saturday
15/10/2022 03:00,13.3,94,0.1,0.1,0,51,16.1,144.74,"40,398.00",Saturday
15/10/2022 04:00,13.3,94,0,0,0,3,16.9,139.9,"40,243.00",Saturday
15/10/2022 05:00,13.4,93,0,0,0,3,16.8,133.36,"40,631.75",Saturday
15/10/2022 06:00,13.3,94,0,0,0,3,18.4,147.49,"42,472.25",Saturday
15/10/2022 07:00,13.2,94,0,0,0,3,19.5,159.44,"44,730.25",Saturday
15/10/2022 08:00,13.5,93,0,0,0,3,17.1,186.62,"48,140.50",Saturday
15/10/2022 09:00,14.1,91,0,0,0,3,16.1,199.33,"50,702.25",Saturday
15/10/2022 10:00,15.2,85,0.1,0.1,0,51,21.7,185.09,"52,070.75",Saturday
15/10/2022 11:00,16.3,77,0,0,0,2,20.5,160,"53,475.50",Saturday
15/10/2022 12:00,17.4,67,0,0,0,2,24.3,144.91,"53,204.25",Saturday
15/10/2022 13:00,17.6,73,0,0,0,3,24.4,136.57,"51,752.25",Saturday
15/10/2022 14:00,17.5,73,0,0,0,3,27.8,118.78,"50,303.00",Saturday
15/10/2022 15:00,18.2,69,0,0,0,3,29.6,120,"49,902.00",Saturday
15/10/2022 16:00,17.7,72,0,0,0,3,24.3,133.21,"49,025.25",Saturday
15/10/2022 17:00,16.5,77,0,0,0,2,22.7,169.45,"50,129.50",Saturday
15/10/2022 18:00,15.7,82,0,0,0,3,25.1,184.83,"52,066.25",Saturday
15/10/2022 19:00,15.6,84,0,0,0,3,27.4,195.73,"52,258.00",Saturday
15/10/2022 20:00,15.6,86,0,0,0,3,31.2,158.04,"49,986.50",Saturday
15/10/2022 21:00,15.6,88,0,0,0,3,30.6,143.39,"48,056.75",Saturday
15/10/2022 22:00,15,92,0,0,0,3,29.6,140.08,"45,875.25",Saturday
15/10/2022 23:00,15,93,0,0,0,3,28.9,128.71,"43,155.75",Saturday
16/10/2022 00:00,15.2,93,0,0,0,3,28.3,76.54,"40,708.25",Sunday
16/10/2022 01:00,14.6,93,0,0,0,3,22.5,67.9,"39,394.25",Sunday
16/10/2022 02:00,14.4,93,0,0,0,3,24,65.99,"38,538.75",Sunday
16/10/2022 03:00,14.5,93,0,0,0,3,26.2,69.44,"37,766.50",Sunday
16/10/2022 04:00,14.3,94,0,0,0,3,22,79.12,"37,830.00",Sunday
16/10/2022 05:00,15,92,0,0,0,3,25.5,75.55,"38,552.50",Sunday
16/10/2022 06:00,14.9,92,0,0,0,3,24.6,71.4,"39,875.25",Sunday
16/10/2022 07:00,14.7,92,0.1,0.1,0,51,25.7,75.95,"41,783.50",Sunday
16/10/2022 08:00,15,88,0,0,0,3,28.6,87.58,"44,433.75",Sunday
16/10/2022 09:00,16.1,83,0,0,0,3,27.3,84.83,"47,305.25",Sunday
16/10/2022 10:00,17.3,78,0,0,0,3,31.9,75.32,"50,127.25",Sunday
16/10/2022 11:00,17.9,74,0.1,0.1,0,51,27.6,67.51,"52,355.50",Sunday
16/10/2022 12:00,18.7,68,0,0,0,3,28.7,51.01,"52,260.50",Sunday
16/10/2022 13:00,18.8,70,0.1,0.1,0,51,21.4,12.49,"49,964.50",Sunday
16/10/2022 14:00,18.7,71,0.2,0.2,0,51,18.2,16.74,"48,338.75",Sunday
16/10/2022 15:00,18.9,73,0.2,0.2,0,51,17.8,64.99,"47,566.50",Sunday
16/10/2022 16:00,17.9,81,0.3,0.3,0,51,17.6,75.44,"46,768.25",Sunday
16/10/2022 17:00,16.4,89,0,0,0,3,17.8,168.01,"47,856.50",Sunday
16/10/2022 18:00,14.9,93,0,0,0,3,17.3,195.27,"50,446.50",Sunday
16/10/2022 19:00,14.9,94,0,0,0,3,14.1,222.87,"50,875.00",Sunday
16/10/2022 20:00,12.8,97,0,0,0,3,13.8,177.16,"48,223.25",Sunday
16/10/2022 21:00,13.4,96,0,0,0,1,15.5,144.96,"46,080.75",Sunday
16/10/2022 22:00,12.6,97,0,0,0,3,15,140.04,"44,776.25",Sunday
16/10/2022 23:00,12.7,96,0,0,0,2,14.1,134.55,"41,791.75",Sunday
17/10/2022 00:00,13.7,93,0,0,0,3,13.7,128.31,"39,515.50",Monday
17/10/2022 01:00,15.5,88,0,0,0,3,15,114.41,"37,994.00",Monday
17/10/2022 02:00,14,89,0,0,0,3,25.5,105.65,"37,379.25",Monday
17/10/2022 03:00,14.4,88,0,0,0,2,23.8,89.64,"38,804.00",Monday
17/10/2022 04:00,14,89,0,0,0,1,24.3,86.14,"40,469.50",Monday
17/10/2022 05:00,14.1,89,0,0,0,3,24.5,108.44,"44,544.00",Monday
17/10/2022 06:00,14.2,89,0,0,0,3,26.3,129.28,"52,654.00",Monday
17/10/2022 07:00,14.2,88,0,0,0,3,27.5,158.64,"58,971.50",Monday
17/10/2022 08:00,15.2,86,0,0,0,3,26.1,182.42,"61,122.75",Monday
17/10/2022 09:00,16.8,81,0,0,0,3,22.6,161.1,"61,790.50",Monday
17/10/2022 10:00,18.9,77,0,0,0,2,24.2,128.32,"61,855.25",Monday
17/10/2022 11:00,20.6,72,0,0,0,3,12,128.92,"63,216.50",Monday
17/10/2022 12:00,22,61,0,0,0,3,16.8,117.49,"62,644.50",Monday
17/10/2022 13:00,23.1,58,0,0,0,3,22.9,117.64,"61,914.75",Monday
17/10/2022 14:00,23.3,56,0,0,0,3,27.2,123.27,"60,278.00",Monday
17/10/2022 15:00,22.8,58,0,0,0,3,23.9,139.38,"59,908.75",Monday
17/10/2022 16:00,21.9,61,0,0,0,3,22.3,169.71,"59,071.00",Monday
17/10/2022 17:00,20.1,65,0,0,0,3,24.6,222.32,"59,778.25",Monday
17/10/2022 18:00,18.1,73,0,0,0,3,22.4,266.23,"62,496.75",Monday
17/10/2022 19:00,16.9,79,0,0,0,3,23,272.22,"62,871.50",Monday
17/10/2022 20:00,16.6,83,0,0,0,3,23.2,229.93,"59,479.25",Monday
17/10/2022 21:00,15.7,88,0,0,0,3,21.6,175.42,"55,695.00",Monday
17/10/2022 22:00,15.5,90,0,0,0,3,23.1,162.65,"51,735.00",Monday
17/10/2022 23:00,14.9,93,0,0,0,3,20.1,145.02,"48,138.00",Monday
18/10/2022 00:00,14.4,94,0,0,0,3,17.1,141.64,"45,418.25",Tuesday
18/10/2022 01:00,15.6,92,0,0,0,3,15.6,135.71,"43,775.75",Tuesday
18/10/2022 02:00,15.2,95,0.1,0.1,0,51,12.4,140.35,"42,708.50",Tuesday
18/10/2022 03:00,14.9,96,0,0,0,3,9.7,139.95,"42,734.25",Tuesday
18/10/2022 04:00,15.1,96,0.8,0.8,0,53,7.6,150.3,"43,544.75",Tuesday
18/10/2022 05:00,15.1,96,2.5,2.5,0,63,10.7,149.51,"47,087.75",Tuesday
18/10/2022 06:00,14.5,97,1.6,1.6,0,61,9.4,198.47,"54,619.25",Tuesday
18/10/2022 07:00,14.6,98,4,4,0,63,7.9,258.73,"60,414.75",Tuesday
18/10/2022 08:00,14.7,97,3.3,3.3,0,63,6.7,277.3,"62,699.25",Tuesday
18/10/2022 09:00,14.9,97,2,2,0,61,10.5,242.16,"63,330.25",Tuesday
18/10/2022 10:00,15.1,97,0.9,0.9,0,53,6.9,201.96,"64,293.75",Tuesday
18/10/2022 11:00,16.4,92,0.1,0.1,0,51,9.4,180.01,"64,813.50",Tuesday
18/10/2022 12:00,17.1,84,0.1,0.1,0,51,13.4,167.15,"64,905.25",Tuesday
18/10/2022 13:00,16.7,87,0.1,0.1,0,51,14.8,152.92,"64,109.25",Tuesday
18/10/2022 14:00,17,84,0,0,0,3,8.6,145.93,"62,262.00",Tuesday
18/10/2022 15:00,17.9,74,0,0,0,1,12.4,153.57,"61,631.50",Tuesday
18/10/2022 16:00,17.5,73,0,0,0,3,14,158.83,"60,671.25",Tuesday
18/10/2022 17:00,15.6,81,0,0,0,2,15.6,219.78,"61,057.25",Tuesday
18/10/2022 18:00,13.7,89,0,0,0,1,17.2,245.16,"62,903.75",Tuesday
18/10/2022 19:00,12.7,91,0,0,0,0,17.9,251.43,"63,448.50",Tuesday
18/10/2022 20:00,12,93,0,0,0,0,19,201.05,"60,047.25",Tuesday
18/10/2022 21:00,11.2,94,0,0,0,0,17.5,167.09,"56,335.75",Tuesday
18/10/2022 22:00,10.2,95,0,0,0,0,15.8,163.29,"52,206.50",Tuesday
18/10/2022 23:00,9.3,95,0,0,0,0,15.6,153.92,"48,079.50",Tuesday
19/10/2022 00:00,8.2,94,0,0,0,0,13.3,131.62,"45,192.25",Wednesday
19/10/2022 01:00,8.2,95,0,0,0,0,10.3,125.18,"43,775.50",Wednesday
19/10/2022 02:00,7.8,95,0,0,0,1,8.6,121.42,"43,576.50",Wednesday
19/10/2022 03:00,7.3,97,0,0,0,1,11.3,125.12,"43,626.75",Wednesday
19/10/2022 04:00,6.5,98,0,0,0,3,13.7,133.18,"44,356.75",Wednesday
19/10/2022 05:00,6,98,0,0,0,3,14.5,148.6,"47,903.75",Wednesday
19/10/2022 06:00,5.1,98,0,0,0,3,11.4,169.43,"54,839.00",Wednesday
19/10/2022 07:00,5.2,99,0,0,0,3,11.3,240.65,"60,246.75",Wednesday
19/10/2022 08:00,7.2,98,0,0,0,3,12.3,247.74,"62,076.50",Wednesday
19/10/2022 09:00,8.9,93,0,0,0,2,6.8,216.69,"62,463.00",Wednesday
19/10/2022 10:00,10.7,84,0,0,0,2,6.9,187.31,"62,921.75",Wednesday
19/10/2022 11:00,12,74,0,0,0,3,10.4,174.76,"63,930.00",Wednesday
19/10/2022 12:00,12.4,70,0,0,0,3,8.7,152.62,"63,314.75",Wednesday
19/10/2022 13:00,11.7,71,0,0,0,3,11.5,148.19,"61,542.25",Wednesday
19/10/2022 14:00,11.9,70,0,0,0,3,13.7,142.48,"60,131.25",Wednesday
19/10/2022 15:00,12,68,0,0,0,3,15.9,151.26,"58,771.25",Wednesday
19/10/2022 16:00,11.5,68,0,0,0,3,16.3,168.93,"57,420.75",Wednesday
19/10/2022 17:00,10.7,70,0,0,0,3,18.8,197.84,"58,648.00",Wednesday
19/10/2022 18:00,9.6,75,0,0,0,3,24,240.16,"60,865.50",Wednesday
19/10/2022 19:00,8.8,79,0,0,0,3,24.9,226.92,"61,210.50",Wednesday
19/10/2022 20:00,7.9,84,0,0,0,3,25.2,166.5,"58,330.25",Wednesday
19/10/2022 21:00,7.1,87,0,0,0,3,25.9,146.57,"55,618.25",Wednesday
19/10/2022 22:00,6.6,90,0,0,0,3,24,148.15,"52,318.25",Wednesday
19/10/2022 23:00,6.1,92,0,0,0,3,23.7,131.57,"48,905.50",Wednesday
20/10/2022 00:00,5.6,93,0,0,0,3,24.9,127.53,"45,546.50",Thursday
20/10/2022 01:00,5,95,0,0,0,3,21.2,114.89,"44,072.00",Thursday
20/10/2022 02:00,4.3,96,0,0,0,3,22,77.39,"43,302.50",Thursday
20/10/2022 03:00,3.9,97,0,0,0,2,20.5,76.02,"44,057.75",Thursday
20/10/2022 04:00,3.9,97,0,0,0,2,22.7,71.97,"45,255.25",Thursday
20/10/2022 05:00,3.4,97,0,0,0,3,19.2,112.34,"48,534.50",Thursday
20/10/2022 06:00,3,98,0,0,0,3,18.5,149.52,"54,873.00",Thursday
20/10/2022 07:00,2.5,98,0,0,0,3,17.2,172.71,"61,211.50",Thursday
20/10/2022 08:00,3.8,94,0,0,0,3,18.5,195.81,"63,504.25",Thursday
20/10/2022 09:00,6.1,86,0,0,0,3,21.4,167.65,"64,282.50",Thursday
20/10/2022 10:00,8.2,81,0,0,0,3,13.8,167.41,"64,784.50",Thursday
20/10/2022 11:00,10.8,72,0,0,0,3,13.7,155.51,"65,821.00",Thursday
20/10/2022 12:00,13.3,63,0,0,0,3,14.6,132.2,"65,303.25",Thursday
20/10/2022 13:00,13.8,68,0,0,0,3,11.9,129.66,"63,781.75",Thursday
20/10/2022 14:00,15.3,64,0,0,0,3,8.2,130.3,"61,930.50",Thursday
20/10/2022 15:00,16.1,63,0,0,0,3,7.6,138.61,"61,482.50",Thursday
20/10/2022 16:00,15.8,63,0,0,0,3,5.4,149.14,"61,116.50",Thursday
20/10/2022 17:00,13.3,75,0.1,0.1,0,51,10.5,169.34,"62,116.25",Thursday
20/10/2022 18:00,12.5,81,0.6,0.6,0,53,12.6,177.68,"64,455.75",Thursday
20/10/2022 19:00,12,85,0,0,0,3,10.2,184.05,"64,499.25",Thursday
20/10/2022 20:00,11.3,89,0,0,0,3,12.1,167.18,"61,015.75",Thursday
20/10/2022 21:00,10.6,88,0,0,0,3,13.3,141.48,"56,450.25",Thursday
20/10/2022 22:00,11.2,89,0,0,0,3,10.1,132.73,"52,206.50",Thursday
20/10/2022 23:00,11.1,91,0.1,0.1,0,51,13.7,124.11,"48,594.00",Thursday
21/10/2022 00:00,12.7,81,0,0,0,3,10,131.73,"46,882.25",Friday
21/10/2022 01:00,10.3,89,0,0,0,3,7.9,118.62,"45,543.25",Friday
21/10/2022 02:00,10.6,90,0,0,0,3,19.2,113.36,"44,151.50",Friday
21/10/2022 03:00,10.8,87,0,0,0,3,14.7,111.01,"43,384.25",Friday
21/10/2022 04:00,11,88,0,0,0,3,19.2,115.97,"45,038.00",Friday
21/10/2022 05:00,11.4,81,0,0,0,3,22.1,136.36,"48,079.25",Friday
21/10/2022 06:00,10.4,86,0,0,0,3,17.4,155.77,"54,463.50",Friday
21/10/2022 07:00,10.2,86,0.3,0.3,0,51,18.8,180.85,"60,114.50",Friday
21/10/2022 08:00,11.8,82,0,0,0,3,18.7,194.58,"62,497.50",Friday
21/10/2022 09:00,13.1,82,0,0,0,3,20.9,194.62,"63,581.25",Friday
21/10/2022 10:00,15.1,79,0,0,0,3,27.7,181.74,"64,273.50",Friday
21/10/2022 11:00,16.5,75,0,0,0,3,21.2,177.96,"64,292.25",Friday
21/10/2022 12:00,15.7,80,0.3,0.3,0,51,24.9,174.07,"63,523.75",Friday
21/10/2022 13:00,14,89,1,1,0,55,16.6,166.5,"61,415.00",Friday
21/10/2022 14:00,13.5,91,2.3,2.3,0,61,22.2,168.96,"59,409.25",Friday
21/10/2022 15:00,13.4,92,2.1,2.1,0,61,23.3,171.07,"58,603.75",Friday
21/10/2022 16:00,13.5,93,1.1,1.1,0,55,23.7,178.83,"57,832.00",Friday
21/10/2022 17:00,13.9,92,0,0,0,3,23.1,197.18,"58,361.75",Friday
21/10/2022 18:00,13.7,93,0,0,0,3,23.4,201.49,"59,935.25",Friday
21/10/2022 19:00,13.3,93,0,0,0,3,23.6,209.94,"59,300.75",Friday
21/10/2022 20:00,13,93,0,0,0,3,22.9,179.04,"55,340.50",Friday
21/10/2022 21:00,13,93,0.1,0.1,0,51,21.4,164.6,"51,265.25",Friday
21/10/2022 22:00,13,93,0.1,0.1,0,51,22.2,155.34,"48,357.75",Friday
21/10/2022 23:00,12.7,95,0,0,0,3,21.3,143.21,"44,717.50",Friday
22/10/2022 00:00,12.3,96,0,0,0,3,20.4,143.22,"42,411.00",Saturday
22/10/2022 01:00,13.7,94,0,0,0,3,20.6,132.71,"40,082.00",Saturday
22/10/2022 02:00,13.2,95,0.1,0.1,0,51,22.3,129.03,"39,000.00",Saturday
22/10/2022 03:00,12.3,96,0,0,0,3,13.5,132.49,"38,686.25",Saturday
22/10/2022 04:00,12.3,97,0,0,0,3,18.2,132.74,"39,067.00",Saturday
22/10/2022 05:00,12.3,96,0,0,0,3,27.6,134.9,"39,825.25",Saturday
22/10/2022 06:00,12.5,95,0.4,0.4,0,51,19.2,133.8,"41,636.75",Saturday
22/10/2022 07:00,12.1,96,0.2,0.2,0,51,17,141.2,"44,947.00",Saturday
22/10/2022 08:00,12.5,96,0.1,0.1,0,51,20.7,145.49,"48,331.75",Saturday
22/10/2022 09:00,13.6,92,0,0,0,3,23.1,145.6,"51,181.75",Saturday
22/10/2022 10:00,15.5,84,0,0,0,3,25,140.45,"53,126.00",Saturday
22/10/2022 11:00,16.5,78,0,0,0,2,25,132.35,"53,615.25",Saturday
22/10/2022 12:00,17.3,72,0,0,0,3,24.5,129.14,"53,424.00",Saturday
22/10/2022 13:00,17.1,75,0,0,0,3,25.5,121.17,"51,866.75",Saturday
22/10/2022 14:00,17.9,70,0,0,0,1,25.7,114.85,"50,473.75",Saturday
22/10/2022 15:00,17.8,64,0,0,0,2,26.5,116.8,"49,510.50",Saturday
22/10/2022 16:00,17,66,0,0,0,2,23.3,132.8,"48,817.50",Saturday
22/10/2022 17:00,15.5,73,0,0,0,1,26.3,159.12,"50,086.75",Saturday
22/10/2022 18:00,13.8,83,0,0,0,2,20.9,179.13,"52,715.50",Saturday
22/10/2022 19:00,12.6,90,0,0,0,1,22.2,183.23,"52,156.25",Saturday
22/10/2022 20:00,12.2,92,0,0,0,3,24.6,164.16,"48,987.50",Saturday
22/10/2022 21:00,11.9,93,0,0,0,3,24.5,143,"45,727.50",Saturday
22/10/2022 22:00,11.4,94,0,0,0,3,21.1,137.01,"43,793.50",Saturday
22/10/2022 23:00,11,95,0,0,0,3,21.1,132.42,"41,172.50",Saturday
23/10/2022 00:00,10.4,95,0,0,0,3,18.2,110.66,"38,280.50",Sunday
23/10/2022 01:00,10.9,94,0,0,0,3,17.9,99.15,"36,846.75",Sunday
23/10/2022 02:00,10.6,94,0,0,0,3,17.1,93.54,"36,033.25",Sunday
23/10/2022 03:00,9.1,96,0,0,0,3,14.1,90,"35,812.75",Sunday
23/10/2022 04:00,9.4,95,0,0,0,3,11.6,92.21,"36,224.00",Sunday
23/10/2022 05:00,11,92,0,0,0,3,11,88.55,"36,105.00",Sunday
23/10/2022 06:00,10.7,93,0,0,0,3,8,104.8,"36,943.75",Sunday
23/10/2022 07:00,9.4,96,0,0,0,3,5.6,110,"38,872.75",Sunday
23/10/2022 08:00,9.5,99,0,0,0,3,5.2,121.46,"41,479.75",Sunday
23/10/2022 09:00,11.2,96,0,0,0,3,3.3,114.86,"44,570.00",Sunday
23/10/2022 10:00,13.4,87,0,0,0,3,4.1,96,"47,002.75",Sunday
23/10/2022 11:00,15.7,78,0,0,0,3,3.3,93.23,"48,792.25",Sunday
23/10/2022 12:00,17.4,73,0,0,0,3,4.8,83.47,"48,538.50",Sunday
23/10/2022 13:00,18.3,71,0,0,0,3,5.1,76.17,"46,592.25",Sunday
23/10/2022 14:00,18.7,66,0,0,0,3,8.3,78.31,"45,000.75",Sunday
23/10/2022 15:00,18,67,0,0,0,3,15.3,80.02,"44,503.50",Sunday
23/10/2022 16:00,16.4,76,0,0,0,3,15,89.23,"45,406.25",Sunday
23/10/2022 17:00,15.6,74,0,0,0,3,12.6,103.87,"47,720.50",Sunday
23/10/2022 18:00,13.7,80,0,0,0,3,15.9,112.44,"51,204.25",Sunday
23/10/2022 19:00,15.1,74,0,0,0,3,21.4,115.49,"50,736.50",Sunday
23/10/2022 20:00,13.6,83,0,0,0,3,20.1,102.98,"49,098.00",Sunday
23/10/2022 21:00,16.3,77,0.7,0.7,0,53,43.2,87.33,"47,400.75",Sunday
23/10/2022 22:00,15.8,82,0.4,0.4,0,51,35.4,80.71,"45,932.25",Sunday
23/10/2022 23:00,15.4,83,0,0,0,3,35,73.53,"43,818.50",Sunday
24/10/2022 00:00,15.1,85,0,0,0,3,34.4,52.81,"41,929.75",Monday
24/10/2022 01:00,15.4,88,0,0,0,3,32.4,49.82,"40,265.25",Monday
24/10/2022 02:00,15.2,86,0,0,0,3,31.2,38.08,"39,908.50",Monday
24/10/2022 03:00,14.5,88,0,0,0,0,26.9,25.08,"39,739.25",Monday
24/10/2022 04:00,13.8,88,0,0,0,3,25.7,38.07,"41,661.75",Monday
24/10/2022 05:00,13.8,88,0,0,0,3,25.5,52.33,"44,953.25",Monday
24/10/2022 06:00,14.1,88,0,0,0,3,30,68.29,"53,486.25",Monday
24/10/2022 07:00,14.1,86,0,0,0,3,33.7,103.69,"59,973.75",Monday
24/10/2022 08:00,14.5,84,0,0,0,3,32.2,122.1,"63,212.00",Monday
24/10/2022 09:00,15.5,79,0,0,0,3,29,108.91,"63,343.75",Monday
24/10/2022 10:00,16.6,74,0,0,0,3,35.3,104.75,"64,175.50",Monday
24/10/2022 11:00,18,73,0,0,0,3,26,81.49,"65,430.00",Monday
24/10/2022 12:00,18.6,69,0,0,0,3,27.6,68.1,"65,141.00",Monday
24/10/2022 13:00,17.5,75,0,0,0,2,36,67.82,"64,639.75",Monday
24/10/2022 14:00,17.3,76,0,0,0,2,32.9,68.19,"63,202.00",Monday
24/10/2022 15:00,17.5,75,0,0,0,2,26.1,76.16,"62,091.25",Monday
24/10/2022 16:00,17.3,65,0,0,0,3,33.9,82.5,"61,332.50",Monday
24/10/2022 17:00,16.1,69,0,0,0,3,31.2,109.98,"61,672.25",Monday
24/10/2022 18:00,15,76,0,0,0,3,29.8,122.27,"63,788.50",Monday
24/10/2022 19:00,14.5,79,0,0,0,2,29.6,134.3,"63,174.50",Monday
24/10/2022 20:00,14.7,78,0,0,0,2,35.3,109.23,"59,470.25",Monday
24/10/2022 21:00,14.2,80,0,0,0,2,35.1,86.73,"55,451.75",Monday
24/10/2022 22:00,14,78,0,0,0,3,34.9,85.67,"52,188.25",Monday
24/10/2022 23:00,13.7,83,0,0,0,3,34.8,78.4,"48,808.25",Monday
25/10/2022 00:00,13.2,86,0,0,0,2,34.4,56.93,"45,656.50",Tuesday
25/10/2022 01:00,13.5,83,0,0,0,3,32.5,50.59,"44,409.25",Tuesday
25/10/2022 02:00,13.3,84,0,0,0,2,30.4,56.49,"43,288.00",Tuesday
25/10/2022 03:00,12.6,88,0,0,0,1,30.3,56.19,"43,278.50",Tuesday
25/10/2022 04:00,12.2,89,0,0,0,1,29.7,67.4,"44,610.75",Tuesday
25/10/2022 05:00,12.1,91,0,0,0,1,32.1,70.67,"48,055.75",Tuesday
25/10/2022 06:00,11.9,93,0,0,0,2,30.1,86.88,"55,436.75",Tuesday
25/10/2022 07:00,11.7,93,0,0,0,2,28.7,118.65,"60,976.50",Tuesday
25/10/2022 08:00,12.1,90,0,0,0,2,28.5,139.43,"62,321.25",Tuesday
25/10/2022 09:00,13.3,82,0,0,0,2,27.6,126.17,"63,538.00",Tuesday
25/10/2022 10:00,13.9,80,0,0,0,1,28.7,102.21,"64,407.50",Tuesday
25/10/2022 11:00,14.8,73,0.1,0.1,0,51,29.2,100.1,"64,991.25",Tuesday
25/10/2022 12:00,15.2,71,0.1,0.1,0,51,28.9,93.81,"64,699.25",Tuesday
25/10/2022 13:00,14.9,77,0,0,0,1,22.4,78.72,"63,524.75",Tuesday
25/10/2022 14:00,14.2,82,0.3,0.3,0,51,22.8,79.98,"62,218.00",Tuesday
25/10/2022 15:00,14.8,79,0.1,0.1,0,51,23.5,92.11,"60,682.75",Tuesday
25/10/2022 16:00,14.4,80,0,0,0,2,21.4,115.6,"59,126.25",Tuesday
