time,temperature_2m (øC),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h)
2022-02-28T12:00,4,65,0,0,0,0,13.7
2022-02-28T13:00,4.7,62,0,0,0,0,11.4
2022-02-28T14:00,5,61,0,0,0,0,11.8
2022-02-28T15:00,4.8,61,0,0,0,0,14.8
2022-02-28T16:00,3.7,66,0,0,0,0,18.7
2022-02-28T17:00,1.5,72,0,0,0,0,24.2
2022-02-28T18:00,0.6,71,0,0,0,0,26.2
2022-02-28T19:00,-0.3,72,0,0,0,0,26.3
2022-02-28T20:00,-1.1,75,0,0,0,0,25.2
2022-02-28T21:00,-1.6,77,0,0,0,0,28.3
2022-02-28T22:00,-1.8,77,0,0,0,0,28.8
2022-02-28T23:00,-2.2,75,0,0,0,0,28.2
2022-03-01T00:00,-2.1,72,0,0,0,0,28.2
2022-03-01T01:00,-2.3,72,0,0,0,0,27.4
2022-03-01T02:00,-2.5,73,0,0,0,0,27.9
2022-03-01T03:00,-2.7,73,0,0,0,0,27.4
2022-03-01T04:00,-3,74,0,0,0,0,26.6
2022-03-01T05:00,-3.2,75,0,0,0,0,26.1
2022-03-01T06:00,-3.3,74,0,0,0,0,27.3
2022-03-01T07:00,-2,71,0,0,0,0,27.2
2022-03-01T08:00,-0.1,68,0,0,0,0,22.6
2022-03-01T09:00,2,63,0,0,0,0,16.8
2022-03-01T10:00,3.7,57,0,0,0,0,14.8
2022-03-01T11:00,5,53,0,0,0,0,13.1
2022-03-01T12:00,6,48,0,0,0,0,17.2
2022-03-01T13:00,6.6,47,0,0,0,0,13.7
2022-03-01T14:00,6.7,46,0,0,0,0,10
2022-03-01T15:00,6.4,48,0,0,0,1,12.1
2022-03-01T16:00,4.5,62,0,0,0,0,16.4
2022-03-01T17:00,1.2,70,0,0,0,3,20.4
2022-03-01T18:00,0.3,71,0,0,0,3,22.3
2022-03-01T19:00,-1,76,0,0,0,3,19.3
2022-03-01T20:00,-1.1,77,0,0,0,3,19.3
2022-03-01T21:00,-1.9,81,0,0,0,3,15.6
2022-03-01T22:00,-1.9,83,0,0,0,3,16.4
2022-03-01T23:00,-2.3,86,0,0,0,1,16.4
2022-03-02T00:00,-2.3,86,0,0,0,2,18.1
2022-03-02T01:00,-3.6,89,0,0,0,2,14.8
2022-03-02T02:00,-3.5,90,0,0,0,3,12.4
2022-03-02T03:00,-3.1,90,0,0,0,3,11.3
2022-03-02T04:00,-2.3,89,0,0,0,3,13
2022-03-02T05:00,-2.4,90,0,0,0,3,14.2
2022-03-02T06:00,-2.4,90,0,0,0,3,14.9
2022-03-02T07:00,-1.5,87,0,0,0,3,16.3
2022-03-02T08:00,0,83,0,0,0,3,15
2022-03-02T09:00,1.8,78,0,0,0,3,7.7
2022-03-02T10:00,3.9,70,0,0,0,3,6
2022-03-02T11:00,5.4,59,0,0,0,3,7.3
2022-03-02T12:00,5.8,49,0,0,0,3,5.5
2022-03-02T13:00,6.4,45,0,0,0,3,5.2
2022-03-02T14:00,6.5,44,0,0,0,1,5.1
2022-03-02T15:00,6.2,46,0,0,0,0,4.3
2022-03-02T16:00,4.9,59,0,0,0,0,5.2
2022-03-02T17:00,4.1,53,0,0,0,0,6.2
2022-03-02T18:00,1.6,63,0,0,0,0,6.6
2022-03-02T19:00,-0.3,72,0,0,0,0,5.6
2022-03-02T20:00,-1.7,78,0,0,0,0,5.4
2022-03-02T21:00,-0.3,71,0,0,0,0,3.4
2022-03-02T22:00,-0.4,71,0,0,0,3,5.3
2022-03-02T23:00,-2.1,81,0,0,0,3,6.9
2022-03-03T00:00,-0.9,78,0,0,0,1,7.3
2022-03-03T01:00,-2.8,85,0,0,0,0,9.6
2022-03-03T02:00,-4.2,89,0,0,0,0,10.8
2022-03-03T03:00,-4.6,90,0,0,0,0,10.8
2022-03-03T04:00,-3.7,91,0,0,0,0,19.6
2022-03-03T05:00,-3.7,92,0,0,0,0,21.7
2022-03-03T06:00,-5,94,0,0,0,0,14.5
2022-03-03T07:00,-2.3,94,0,0,0,3,18.8
2022-03-03T08:00,-0.8,96,0,0,0,3,14.5
2022-03-03T09:00,0.3,96,0,0,0,3,14.2
2022-03-03T10:00,1.1,95,0,0,0,3,15.5
2022-03-03T11:00,2.4,85,0,0,0,3,15.1
2022-03-03T12:00,1.1,85,0,0,0,3,15.4
2022-03-03T13:00,1.8,77,0,0,0,3,15.9
2022-03-03T14:00,2.5,72,0,0,0,3,16.2
2022-03-03T15:00,3.1,69,0,0,0,3,17.2
2022-03-03T16:00,2.4,75,0,0,0,3,14.6
2022-03-03T17:00,0.1,88,0,0,0,3,12.4
2022-03-03T18:00,-0.1,89,0,0,0,2,16.7
2022-03-03T19:00,-1.5,90,0,0,0,1,17.4
2022-03-03T20:00,-2.3,91,0,0,0,0,19.5
2022-03-03T21:00,-2.1,93,0,0,0,0,24.2
2022-03-03T22:00,-2.3,94,0,0,0,0,23.3
2022-03-03T23:00,-2.5,95,0,0,0,0,23
2022-03-04T00:00,-1.7,95,0,0,0,2,20.9
2022-03-04T01:00,-1.2,96,0,0,0,3,17.1
2022-03-04T02:00,-0.3,96,0,0,0,3,15.2
2022-03-04T03:00,-0.2,96,0,0,0,3,12.3
2022-03-04T04:00,-0.5,96,0,0,0,3,14.3
2022-03-04T05:00,-0.2,95,0,0,0,3,14.8
2022-03-04T06:00,0.3,93,0,0,0,3,14.9
2022-03-04T07:00,0.9,88,0,0,0,3,17.6
2022-03-04T08:00,2,80,0,0,0,3,17.6
2022-03-04T09:00,3.1,74,0,0,0,3,19.3
2022-03-04T10:00,3.9,68,0,0,0,2,20.7
2022-03-04T11:00,4.5,62,0,0,0,3,19.6
2022-03-04T12:00,3.7,66,0,0,0,3,14.5
2022-03-04T13:00,4,62,0,0,0,3,12.5
2022-03-04T14:00,4.1,61,0,0,0,3,12.7
2022-03-04T15:00,4.1,59,0,0,0,3,12.8
2022-03-04T16:00,3.7,65,0,0,0,3,10.6
2022-03-04T17:00,2.5,75,0,0,0,3,10.7
2022-03-04T18:00,1.7,78,0,0,0,3,11.7
2022-03-04T19:00,0.7,83,0,0,0,2,12.2
2022-03-04T20:00,0.2,85,0,0,0,1,11.5
2022-03-04T21:00,-0.5,88,0,0,0,2,11.5
2022-03-04T22:00,-1.2,89,0,0,0,3,12.7
2022-03-04T23:00,-0.1,85,0,0,0,3,11.3
2022-03-05T00:00,-2.1,91,0,0,0,3,16.9
2022-03-05T01:00,-1.8,92,0,0,0,1,17.3
2022-03-05T02:00,-1.9,93,0,0,0,3,16.5
2022-03-05T03:00,-1.9,93,0,0,0,2,17.8
2022-03-05T04:00,-2.2,93,0,0,0,0,19.3
2022-03-05T05:00,-2.5,92,0,0,0,0,19.5
2022-03-05T06:00,-3.4,93,0,0,0,0,17.7
2022-03-05T07:00,-1.2,90,0,0,0,0,15.5
2022-03-05T08:00,0.6,85,0,0,0,0,8.7
2022-03-05T09:00,2.4,75,0,0,0,2,11.2
2022-03-05T10:00,3.4,71,0,0,0,3,11.2
2022-03-05T11:00,3.7,67,0.1,0.1,0,51,9.3
2022-03-05T12:00,4.5,59,0,0,0,3,7.6
2022-03-05T13:00,3.8,65,0,0,0,3,11.1
2022-03-05T14:00,3.2,66,0,0,0,3,13.4
2022-03-05T15:00,3,62,0,0,0,3,14.3
2022-03-05T16:00,2.3,63,0,0,0,3,18.2
2022-03-05T17:00,1.1,65,0,0,0,3,21.7
2022-03-05T18:00,0.1,66,0,0,0,2,21.2
2022-03-05T19:00,-1,70,0,0,0,2,16.9
2022-03-05T20:00,-1.5,73,0,0,0,2,13
2022-03-05T21:00,-2.9,81,0,0,0,1,12.9
2022-03-05T22:00,-3.7,84,0,0,0,0,15.2
2022-03-05T23:00,-4.5,86,0,0,0,0,15.6
2022-03-06T00:00,-3.1,83,0,0,0,1,18.2
2022-03-06T01:00,-2,80,0,0,0,2,20.3
2022-03-06T02:00,-1.8,82,0,0,0,3,21.3
2022-03-06T03:00,-1.5,82,0,0,0,3,20.2
2022-03-06T04:00,-1.7,85,0,0,0,3,19.1
2022-03-06T05:00,-1.5,84,0,0,0,3,17.3
2022-03-06T06:00,-1.6,85,0,0,0,3,16.5
2022-03-06T07:00,-0.7,80,0,0,0,2,13.9
2022-03-06T08:00,0.6,75,0,0,0,3,10.6
2022-03-06T09:00,1.5,68,0,0,0,3,11.1
2022-03-06T10:00,2.2,57,0,0,0,3,10.6
2022-03-06T11:00,2.1,57,0,0,0,3,11.9
2022-03-06T12:00,1.9,57,0,0,0,3,13.8
2022-03-06T13:00,2.2,55,0,0,0,3,16.2
2022-03-06T14:00,2.1,56,0,0,0,3,17.9
2022-03-06T15:00,2.1,59,0,0,0,3,17.7
2022-03-06T16:00,2,61,0,0,0,3,16.7
2022-03-06T17:00,1.5,65,0,0,0,3,15.9
2022-03-06T18:00,1.2,68,0,0,0,3,15.2
2022-03-06T19:00,0.5,74,0,0,0,3,15.2
2022-03-06T20:00,0.4,73,0,0,0,2,16.2
2022-03-06T21:00,-1,80,0,0,0,3,13
2022-03-06T22:00,-0.5,78,0,0,0,3,14.2
2022-03-06T23:00,0.3,75,0,0,0,3,19.1
2022-03-07T00:00,0.1,75,0,0,0,3,14
2022-03-07T01:00,0.4,76,0,0,0,3,15.4
2022-03-07T02:00,-0.4,81,0,0,0,1,17.6
2022-03-07T03:00,-1.6,88,0,0,0,0,19.9
2022-03-07T04:00,-2.2,90,0,0,0,0,19.6
2022-03-07T05:00,-2.6,93,0,0,0,0,20
2022-03-07T06:00,-2.6,94,0,0,0,0,21.2
2022-03-07T07:00,-1,92,0,0,0,0,22.4
2022-03-07T08:00,1.3,87,0,0,0,0,17.6
2022-03-07T09:00,3.4,81,0,0,0,0,15
2022-03-07T10:00,5.2,71,0,0,0,0,16.1
2022-03-07T11:00,6.6,58,0,0,0,0,17.9
2022-03-07T12:00,7.4,49,0,0,0,0,15.9
2022-03-07T13:00,7.8,48,0,0,0,0,17
2022-03-07T14:00,7.9,48,0,0,0,0,18.6
2022-03-07T15:00,7.9,49,0,0,0,3,25.3
2022-03-07T16:00,6.7,58,0,0,0,0,23.5
2022-03-07T17:00,3.2,71,0,0,0,0,22.5
2022-03-07T18:00,1.4,79,0,0,0,0,22.5
2022-03-07T19:00,0.3,84,0,0,0,0,21.9
2022-03-07T20:00,-0.4,86,0,0,0,0,23
2022-03-07T21:00,-1,88,0,0,0,0,22.4
2022-03-07T22:00,-1.8,88,0,0,0,0,20.2
2022-03-07T23:00,-2.5,89,0,0,0,0,18.1
2022-03-08T00:00,-1.8,86,0,0,0,0,12.6
2022-03-08T01:00,-2.3,87,0,0,0,0,10.2
2022-03-08T02:00,-3.4,90,0,0,0,0,10
2022-03-08T03:00,-3.5,92,0,0,0,0,10
2022-03-08T04:00,-3.7,92,0,0,0,1,10.7
2022-03-08T05:00,-3.2,93,0,0,0,0,8.7
2022-03-08T06:00,-2.5,93,0,0,0,3,8.2
2022-03-08T07:00,-0.6,86,0,0,0,3,3.4
2022-03-08T08:00,1.6,84,0,0,0,1,3.3
2022-03-08T09:00,3.6,77,0,0,0,0,2.3
2022-03-08T10:00,5.4,71,0,0,0,0,0.5
2022-03-08T11:00,6.7,64,0,0,0,0,1.3
2022-03-08T12:00,8.4,43,0,0,0,0,1.8
2022-03-08T13:00,8.6,50,0,0,0,0,1.8
2022-03-08T14:00,8.6,51,0,0,0,0,1.1
2022-03-08T15:00,8.3,53,0,0,0,0,1.9
2022-03-08T16:00,5.7,74,0,0,0,1,4.3
2022-03-08T17:00,4.2,66,0,0,0,1,4.9
2022-03-08T18:00,4.8,63,0,0,0,3,4.3
2022-03-08T19:00,3.6,68,0,0,0,3,3.5
2022-03-08T20:00,2.4,74,0,0,0,3,4.4
2022-03-08T21:00,1.5,76,0,0,0,3,5.6
2022-03-08T22:00,0.8,78,0,0,0,3,4.7
2022-03-08T23:00,0.2,82,0,0,0,1,6.1
2022-03-09T00:00,-0.4,80,0,0,0,0,8
2022-03-09T01:00,0.2,79,0,0,0,0,7.4
2022-03-09T02:00,-0.2,81,0,0,0,0,7.1
2022-03-09T03:00,-0.6,83,0,0,0,0,8.3
2022-03-09T04:00,-0.8,85,0,0,0,0,8.2
2022-03-09T05:00,-2.6,91,0,0,0,0,10.6
2022-03-09T06:00,-3.3,93,0,0,0,0,11.8
2022-03-09T07:00,0.1,84,0,0,0,0,11
2022-03-09T08:00,3.7,64,0,0,0,0,8.7
2022-03-09T09:00,6.8,51,0,0,0,0,5.1
2022-03-09T10:00,8.8,43,0,0,0,0,5.4
2022-03-09T11:00,9.8,39,0,0,0,0,4.2
2022-03-09T12:00,10.4,37,0,0,0,0,6
2022-03-09T13:00,10.2,44,0,0,0,0,5.9
2022-03-09T14:00,10.1,45,0,0,0,0,6.5
2022-03-09T15:00,9.5,55,0,0,0,0,8.7
2022-03-09T16:00,6.2,74,0,0,0,0,12.9
2022-03-09T17:00,2.2,80,0,0,0,0,19.5
2022-03-09T18:00,0.8,79,0,0,0,0,22.9
2022-03-09T19:00,0.4,75,0,0,0,0,25.6
2022-03-09T20:00,0.2,79,0,0,0,0,26.7
2022-03-09T21:00,-0.6,85,0,0,0,0,24.1
2022-03-09T22:00,-1.6,88,0,0,0,0,21.3
2022-03-09T23:00,-1.9,90,0,0,0,0,20.9
2022-03-10T00:00,-0.9,88,0,0,0,0,22.8
2022-03-10T01:00,-1.3,89,0,0,0,0,22.1
2022-03-10T02:00,-1.5,90,0,0,0,0,22.1
2022-03-10T03:00,-1.4,90,0,0,0,0,23.5
2022-03-10T04:00,-1.4,91,0,0,0,0,24.9
2022-03-10T05:00,-1.4,91,0,0,0,0,25.3
2022-03-10T06:00,-1.1,91,0,0,0,0,26.7
2022-03-10T07:00,0.6,90,0,0,0,0,30.2
2022-03-10T08:00,2.6,85,0,0,0,0,23.7
2022-03-10T09:00,4.5,81,0,0,0,0,21.6
2022-03-10T10:00,6.2,77,0,0,0,0,22.6
2022-03-10T11:00,7.6,68,0,0,0,1,25.5
2022-03-10T12:00,7.7,62,0,0,0,1,24.3
2022-03-10T13:00,7.6,61,0,0,0,0,24.3
2022-03-10T14:00,7.2,59,0,0,0,0,25.3
2022-03-10T15:00,6.6,57,0,0,0,0,26.9
2022-03-10T16:00,5.3,60,0,0,0,0,30.2
2022-03-10T17:00,3.3,61,0,0,0,1,34.8
2022-03-10T18:00,2.1,61,0,0,0,1,36.9
2022-03-10T19:00,1.3,60,0,0,0,0,38
2022-03-10T20:00,0.6,56,0,0,0,0,38.6
2022-03-10T21:00,0,54,0,0,0,1,38.9
2022-03-10T22:00,-0.5,54,0,0,0,1,39
2022-03-10T23:00,-1,55,0,0,0,1,38.8
2022-03-11T00:00,-0.7,54,0,0,0,0,38.8
2022-03-11T01:00,-1.1,56,0,0,0,0,37.8
2022-03-11T02:00,-1.6,58,0,0,0,0,36.7
2022-03-11T03:00,-2,58,0,0,0,0,36
2022-03-11T04:00,-2.3,56,0,0,0,0,35.9
2022-03-11T05:00,-2.7,54,0,0,0,0,36.7
2022-03-11T06:00,-2.8,53,0,0,0,0,38.2
2022-03-11T07:00,-1.8,55,0,0,0,0,38.8
2022-03-11T08:00,-0.5,52,0,0,0,0,34.8
2022-03-11T09:00,1,51,0,0,0,0,33.4
2022-03-11T10:00,2.6,49,0,0,0,0,33
2022-03-11T11:00,4,47,0,0,0,0,32.7
2022-03-11T12:00,6.2,39,0,0,0,0,33.4
2022-03-11T13:00,6.8,38,0,0,0,0,34.8
2022-03-11T14:00,6.9,37,0,0,0,0,36.7
2022-03-11T15:00,6.3,39,0,0,0,0,39.5
2022-03-11T16:00,5.2,43,0,0,0,0,41.4
2022-03-11T17:00,3.7,44,0,0,0,0,42.9
2022-03-11T18:00,2.8,44,0,0,0,0,43.3
2022-03-11T19:00,2.1,46,0,0,0,0,42.5
2022-03-11T20:00,1.6,46,0,0,0,0,41.8
2022-03-11T21:00,1,46,0,0,0,0,40.4
2022-03-11T22:00,0.4,46,0,0,0,0,38.5
2022-03-11T23:00,-0.2,47,0,0,0,0,37.2
2022-03-12T00:00,-0.2,46,0,0,0,0,36.5
2022-03-12T01:00,-0.6,47,0,0,0,0,35.5
2022-03-12T02:00,-0.9,48,0,0,0,0,35.5
2022-03-12T03:00,-1.1,48,0,0,0,0,35.5
2022-03-12T04:00,-1.3,48,0,0,0,0,36.6
2022-03-12T05:00,-1.4,47,0,0,0,0,36.2
2022-03-12T06:00,-1.3,48,0,0,0,0,34.7
2022-03-12T07:00,0.3,49,0,0,0,0,33.3
2022-03-12T08:00,2.1,49,0,0,0,0,27.3
2022-03-12T09:00,3.8,45,0,0,0,0,24.4
2022-03-12T10:00,5.5,43,0,0,0,0,22.8
2022-03-12T11:00,7,42,0,0,0,0,21.7
2022-03-12T12:00,8.8,31,0,0,0,0,22.5
2022-03-12T13:00,9.5,32,0,0,0,0,23.7
2022-03-12T14:00,9.6,33,0,0,0,0,27.7
2022-03-12T15:00,9.1,37,0,0,0,0,30.6
2022-03-12T16:00,7.9,43,0,0,0,0,32.5
2022-03-12T17:00,5.9,47,0,0,0,0,33.8
2022-03-12T18:00,4.6,54,0,0,0,0,35.6
2022-03-12T19:00,3.9,59,0,0,0,0,37.1
2022-03-12T20:00,3,62,0,0,0,0,34.8
2022-03-12T21:00,1.9,66,0,0,0,0,30.8
2022-03-12T22:00,1.1,67,0,0,0,0,30.7
2022-03-12T23:00,0.7,62,0,0,0,0,31.5
2022-03-13T00:00,0.7,51,0,0,0,0,29.6
2022-03-13T01:00,0.1,50,0,0,0,0,29
2022-03-13T02:00,-0.6,51,0,0,0,0,28.4
2022-03-13T03:00,-0.9,53,0,0,0,0,30.4
2022-03-13T04:00,-1.1,53,0,0,0,0,31.7
2022-03-13T05:00,-1.1,52,0,0,0,0,33.4
2022-03-13T06:00,-1,54,0,0,0,0,33.7
2022-03-13T07:00,0.3,61,0,0,0,0,34.2
2022-03-13T08:00,2.1,58,0,0,0,0,28.8
2022-03-13T09:00,4.3,54,0,0,0,0,23.3
2022-03-13T10:00,6.4,50,0,0,0,0,22.9
2022-03-13T11:00,8.2,46,0,0,0,0,24.3
2022-03-13T12:00,10.2,37,0,0,0,0,25.9
2022-03-13T13:00,10.9,39,0,0,0,0,26
2022-03-13T14:00,11.1,39,0,0,0,0,26.9
2022-03-13T15:00,10.8,42,0,0,0,0,26.2
2022-03-13T16:00,9.5,48,0,0,0,0,29.1
2022-03-13T17:00,7.6,48,0,0,0,0,34.5
2022-03-13T18:00,6.7,45,0,0,0,0,38.3
2022-03-13T19:00,6.2,43,0,0,0,0,39.9
2022-03-13T20:00,5.4,43,0,0,0,0,37.9
2022-03-13T21:00,4.6,45,0,0,0,0,35.3
2022-03-13T22:00,3.8,47,0,0,0,0,34.2
2022-03-13T23:00,3.1,48,0,0,0,0,33.9
2022-03-14T00:00,3.4,44,0,0,0,0,32.9
2022-03-14T01:00,2.8,46,0,0,0,0,32.7
2022-03-14T02:00,2.2,48,0,0,0,0,32.6
2022-03-14T03:00,1.6,50,0,0,0,0,32.9
2022-03-14T04:00,1.2,51,0,0,0,0,33.4
2022-03-14T05:00,0.8,51,0,0,0,0,32.6
2022-03-14T06:00,0.9,53,0,0,0,0,31.1
2022-03-14T07:00,2.7,53,0,0,0,0,29.3
2022-03-14T08:00,5,54,0,0,0,0,26.7
2022-03-14T09:00,7,48,0,0,0,0,21.5
2022-03-14T10:00,8.5,44,0,0,0,0,18.7
2022-03-14T11:00,9.7,44,0,0,0,1,15.9
2022-03-14T12:00,11.9,34,0,0,0,3,18
2022-03-14T13:00,12.1,33,0,0,0,3,18.8
2022-03-14T14:00,11.9,36,0,0,0,3,19.3
2022-03-14T15:00,11.6,38,0,0,0,3,21.4
2022-03-14T16:00,9.9,45,0,0,0,3,27
2022-03-14T17:00,8.2,57,0,0,0,3,27.6
2022-03-14T18:00,7.3,75,0.1,0.1,0,51,24.2
2022-03-14T19:00,6.8,86,0.4,0.4,0,51,24.8
2022-03-14T20:00,6.7,92,0.3,0.3,0,51,26
2022-03-14T21:00,6.6,92,0,0,0,3,27.7
2022-03-14T22:00,6.7,93,0.1,0.1,0,51,27.9
2022-03-14T23:00,6.9,93,0.5,0.5,0,53,27.3
2022-03-15T00:00,7.3,94,0,0,0,2,25.4
2022-03-15T01:00,6.8,95,0,0,0,0,21
2022-03-15T02:00,5.5,97,0,0,0,2,19.1
2022-03-15T03:00,5,97,0,0,0,2,18.1
2022-03-15T04:00,4.7,97,0,0,0,2,15.9
2022-03-15T05:00,3.9,98,0,0,0,3,10.9
2022-03-15T06:00,3.6,99,0,0,0,3,8.7
2022-03-15T07:00,4.9,96,0,0,0,3,11.5
2022-03-15T08:00,6.6,92,0,0,0,3,11.3
2022-03-15T09:00,8.2,88,0,0,0,3,7.8
2022-03-15T10:00,9.9,82,0,0,0,3,9.2
2022-03-15T11:00,11,76,0,0,0,3,7.1
2022-03-15T12:00,11.7,66,0,0,0,3,8
2022-03-15T13:00,11.9,62,0,0,0,3,5.1
2022-03-15T14:00,11.8,61,0,0,0,3,3.4
2022-03-15T15:00,11.6,61,0,0,0,3,4.3
2022-03-15T16:00,10.6,71,0,0,0,3,10.6
2022-03-15T17:00,8.7,77,0,0,0,3,13.5
2022-03-15T18:00,7.4,83,0,0,0,3,10
2022-03-15T19:00,7.7,79,0,0,0,3,14
2022-03-15T20:00,7.2,80,0.1,0.1,0,51,23.1
2022-03-15T21:00,7,81,0,0,0,3,24.1
2022-03-15T22:00,6.9,81,0,0,0,3,26.5
2022-03-15T23:00,6.8,81,0,0,0,0,27.9
2022-03-16T00:00,6,87,0,0,0,0,20.8
2022-03-16T01:00,6.1,87,0,0,0,3,21.5
2022-03-16T02:00,5.1,92,0,0,0,0,23.6
2022-03-16T03:00,4.1,95,0,0,0,2,20.9
2022-03-16T04:00,3.2,97,0,0,0,0,19.3
2022-03-16T05:00,2.7,98,0,0,0,3,19.2
2022-03-16T06:00,3.2,98,0,0,0,0,21
2022-03-16T07:00,4.6,95,0,0,0,3,17.9
2022-03-16T08:00,5.9,91,0,0,0,2,19.6
2022-03-16T09:00,7.8,83,0,0,0,0,14.9
2022-03-16T10:00,9.5,75,0,0,0,1,12.7
2022-03-16T11:00,10.4,71,0,0,0,2,10.8
2022-03-16T12:00,10.3,64,0,0,0,3,12.1
2022-03-16T13:00,11,62,0,0,0,2,13
2022-03-16T14:00,11.1,61,0,0,0,1,13.4
2022-03-16T15:00,11,60,0,0,0,3,12.7
2022-03-16T16:00,10.2,65,0,0,0,3,12.6
2022-03-16T17:00,8.9,71,0,0,0,3,19.4
2022-03-16T18:00,7.4,78,0,0,0,3,23.5
2022-03-16T19:00,6.6,82,0,0,0,3,28.5
2022-03-16T20:00,6,87,0,0,0,3,29.7
2022-03-16T21:00,5.7,89,0,0,0,2,31.4
2022-03-16T22:00,5.1,92,0,0,0,3,28.2
2022-03-16T23:00,4.6,92,0,0,0,3,26.2
2022-03-17T00:00,4.2,94,0,0,0,0,27.3
2022-03-17T01:00,3.5,94,0,0,0,1,24
2022-03-17T02:00,3.3,93,0,0,0,0,27.1
2022-03-17T03:00,3.4,92,0,0,0,0,30.1
2022-03-17T04:00,3.3,91,0,0,0,0,30.2
2022-03-17T05:00,3,91,0,0,0,0,29.9
2022-03-17T06:00,3.1,91,0,0,0,0,28.6
2022-03-17T07:00,5,86,0,0,0,0,33
2022-03-17T08:00,7.1,79,0,0,0,3,23.2
2022-03-17T09:00,9.1,74,0,0,0,3,21.5
2022-03-17T10:00,11.2,65,0,0,0,3,23.5
2022-03-17T11:00,12.3,60,0,0,0,3,23.8
2022-03-17T12:00,11.8,58,0,0,0,3,25.8
2022-03-17T13:00,11.9,57,0,0,0,3,24.7
2022-03-17T14:00,11.7,61,0,0,0,3,20.5
2022-03-17T15:00,12.1,61,0,0,0,3,16.6
2022-03-17T16:00,10.1,78,0.1,0.1,0,51,12.4
2022-03-17T17:00,10.7,68,0.1,0.1,0,51,6.3
2022-03-17T18:00,10.3,70,0,0,0,3,7.4
2022-03-17T19:00,8.3,81,0,0,0,3,19.5
2022-03-17T20:00,7.6,90,0,0,0,3,28.6
2022-03-17T21:00,7.2,91,0,0,0,3,26.4
2022-03-17T22:00,7.1,89,0,0,0,3,26.1
2022-03-17T23:00,7,89,0,0,0,3,24.5
2022-03-18T00:00,7,90,0,0,0,3,25.9
2022-03-18T01:00,6.8,91,0,0,0,3,25.6
2022-03-18T02:00,6.9,88,0,0,0,3,25.6
2022-03-18T03:00,6.8,85,0,0,0,3,23.8
2022-03-18T04:00,6.4,85,0,0,0,3,22.3
2022-03-18T05:00,5.2,89,0,0,0,1,23.2
2022-03-18T06:00,4.2,93,0,0,0,3,25.6
2022-03-18T07:00,4.9,88,0,0,0,1,20.2
2022-03-18T08:00,6.5,81,0,0,0,0,15
2022-03-18T09:00,8.3,73,0,0,0,0,13.8
2022-03-18T10:00,10,66,0,0,0,2,13.2
2022-03-18T11:00,11,60,0,0,0,0,11.7
2022-03-18T12:00,11.2,59,0,0,0,0,8.6
2022-03-18T13:00,11.8,56,0,0,0,0,11.2
2022-03-18T14:00,12.1,54,0,0,0,0,15
2022-03-18T15:00,11.8,54,0,0,0,0,16.6
2022-03-18T16:00,10.9,58,0,0,0,0,16.2
2022-03-18T17:00,8.1,69,0,0,0,0,19.2
2022-03-18T18:00,5.2,80,0,0,0,0,16.4
2022-03-18T19:00,4.4,84,0,0,0,1,17.6
2022-03-18T20:00,4.9,77,0,0,0,1,23.1
2022-03-18T21:00,5.8,68,0,0,0,2,27
2022-03-18T22:00,5,81,0,0,0,1,24
2022-03-18T23:00,4.7,87,0,0,0,0,27.1
2022-03-19T00:00,3.8,88,0,0,0,0,29.8
2022-03-19T01:00,2.7,86,0,0,0,0,28.7
2022-03-19T02:00,2.1,87,0,0,0,0,29.4
2022-03-19T03:00,1.6,89,0,0,0,0,27.4
2022-03-19T04:00,1,92,0,0,0,0,26.4
2022-03-19T05:00,0.7,92,0,0,0,0,26.4
2022-03-19T06:00,1.2,91,0,0,0,0,25.9
2022-03-19T07:00,3.2,85,0,0,0,0,28.4
2022-03-19T08:00,5.2,78,0,0,0,0,20.3
2022-03-19T09:00,6.8,72,0,0,0,0,22.9
2022-03-19T10:00,8,67,0,0,0,0,23.2
2022-03-19T11:00,9.2,64,0,0,0,1,24.6
2022-03-19T12:00,9.2,59,0,0,0,2,32.9
2022-03-19T13:00,9.2,61,0.2,0.2,0,51,27.1
2022-03-19T14:00,9.7,54,0,0,0,1,32.8
2022-03-19T15:00,9.6,52,0,0,0,1,32.8
2022-03-19T16:00,9.3,49,0,0,0,0,31.7
2022-03-19T17:00,7.8,53,0,0,0,0,33.2
2022-03-19T18:00,6.4,55,0,0,0,0,32.4
2022-03-19T19:00,5.4,52,0,0,0,0,33.5
2022-03-19T20:00,4.6,50,0,0,0,0,33.9
2022-03-19T21:00,4,49,0,0,0,0,35.3
2022-03-19T22:00,3.5,49,0,0,0,0,36
2022-03-19T23:00,3.1,49,0,0,0,0,36.5
2022-03-20T00:00,3,46,0,0,0,0,36.2
2022-03-20T01:00,2.5,48,0,0,0,0,34.9
2022-03-20T02:00,2.1,50,0,0,0,0,36.5
2022-03-20T03:00,1.8,52,0,0,0,0,37.2
2022-03-20T04:00,1.4,54,0,0,0,0,36.2
2022-03-20T05:00,1,55,0,0,0,0,35.3
2022-03-20T06:00,1.2,56,0,0,0,0,35.7
2022-03-20T07:00,2.7,57,0,0,0,0,37.5
2022-03-20T08:00,4.2,52,0,0,0,0,32.6
2022-03-20T09:00,5.8,50,0,0,0,0,31.3
2022-03-20T10:00,7.6,48,0,0,0,0,30.3
2022-03-20T11:00,9.2,46,0,0,0,0,30.6
