Start date,End date,Germany/Luxembourg [?/MWh],,,,,,,,,,,,,,,,
"Oct 15, 2023 3:00 PM","Oct 15, 2023 4:00 PM",-0.23,,,,,,,,,,,,,,,,
"Oct 15, 2023 4:00 PM","Oct 15, 2023 5:00 PM",1.04,,,,,,,,,,,,,,,,
"Oct 15, 2023 5:00 PM","Oct 15, 2023 6:00 PM",80.80,,,,,,,,,,,,,,,,
"Oct 15, 2023 6:00 PM","Oct 15, 2023 7:00 PM",139.90,,,,,,,,,,,,,,,,
"Oct 15, 2023 7:00 PM","Oct 15, 2023 8:00 PM",134.98,,,,,,,,,,,,,,,,
"Oct 15, 2023 8:00 PM","Oct 15, 2023 9:00 PM",132.26,,,,,,,,,,,,,,,,
"Oct 15, 2023 9:00 PM","Oct 15, 2023 10:00 PM",115.03,,,,,,,,,,,,,,,,
"Oct 15, 2023 10:00 PM","Oct 15, 2023 11:00 PM",116.96,,,,,,,,,,,,,,,,
"Oct 15, 2023 11:00 PM","Oct 16, 2023 12:00 AM",95.28,,,,,,,,,,,,,,,,
"Oct 16, 2023 12:00 AM","Oct 16, 2023 1:00 AM",103.62,,,,,,,,,,,,,,,,
"Oct 16, 2023 1:00 AM","Oct 16, 2023 2:00 AM",97.03,,,,,,,,,,,,,,,,
"Oct 16, 2023 2:00 AM","Oct 16, 2023 3:00 AM",98.37,,,,,,,,,,,,,,,,
"Oct 16, 2023 3:00 AM","Oct 16, 2023 4:00 AM",96.63,,,,,,,,,,,,,,,,
"Oct 16, 2023 4:00 AM","Oct 16, 2023 5:00 AM",94.43,,,,,,,,,,,,,,,,
"Oct 16, 2023 5:00 AM","Oct 16, 2023 6:00 AM",98.27,,,,,,,,,,,,,,,,
"Oct 16, 2023 6:00 AM","Oct 16, 2023 7:00 AM",139.56,,,,,,,,,,,,,,,,
"Oct 16, 2023 7:00 AM","Oct 16, 2023 8:00 AM",159.37,,,,,,,,,,,,,,,,
"Oct 16, 2023 8:00 AM","Oct 16, 2023 9:00 AM",165.72,,,,,,,,,,,,,,,,
"Oct 16, 2023 9:00 AM","Oct 16, 2023 10:00 AM",154.49,,,,,,,,,,,,,,,,
"Oct 16, 2023 10:00 AM","Oct 16, 2023 11:00 AM",121.96,,,,,,,,,,,,,,,,
"Oct 16, 2023 11:00 AM","Oct 16, 2023 12:00 PM",116.82,,,,,,,,,,,,,,,,
"Oct 16, 2023 12:00 PM","Oct 16, 2023 1:00 PM",113.79,,,,,,,,,,,,,,,,
"Oct 16, 2023 1:00 PM","Oct 16, 2023 2:00 PM",106.25,,,,,,,,,,,,,,,,
"Oct 16, 2023 2:00 PM","Oct 16, 2023 3:00 PM",109.49,,,,,,,,,,,,,,,,
"Oct 16, 2023 3:00 PM","Oct 16, 2023 4:00 PM",116.75,,,,,,,,,,,,,,,,
"Oct 16, 2023 4:00 PM","Oct 16, 2023 5:00 PM",138.96,,,,,,,,,,,,,,,,
"Oct 16, 2023 5:00 PM","Oct 16, 2023 6:00 PM",166.83,,,,,,,,,,,,,,,,
"Oct 16, 2023 6:00 PM","Oct 16, 2023 7:00 PM",211.06,,,,,,,,,,,,,,,,
"Oct 16, 2023 7:00 PM","Oct 16, 2023 8:00 PM",240.00,,,,,,,,,,,,,,,,
"Oct 16, 2023 8:00 PM","Oct 16, 2023 9:00 PM",159.94,,,,,,,,,,,,,,,,
"Oct 16, 2023 9:00 PM","Oct 16, 2023 10:00 PM",145.01,,,,,,,,,,,,,,,,
"Oct 16, 2023 10:00 PM","Oct 16, 2023 11:00 PM",135.20,,,,,,,,,,,,,,,,
"Oct 16, 2023 11:00 PM","Oct 17, 2023 12:00 AM",119.22,,,,,,,,,,,,,,,,
"Oct 17, 2023 12:00 AM","Oct 17, 2023 1:00 AM",127.58,,,,,,,,,,,,,,,,
"Oct 17, 2023 1:00 AM","Oct 17, 2023 2:00 AM",114.04,,,,,,,,,,,,,,,,
"Oct 17, 2023 2:00 AM","Oct 17, 2023 3:00 AM",108.38,,,,,,,,,,,,,,,,
"Oct 17, 2023 3:00 AM","Oct 17, 2023 4:00 AM",105.50,,,,,,,,,,,,,,,,
"Oct 17, 2023 4:00 AM","Oct 17, 2023 5:00 AM",110.57,,,,,,,,,,,,,,,,
"Oct 17, 2023 5:00 AM","Oct 17, 2023 6:00 AM",121.96,,,,,,,,,,,,,,,,
"Oct 17, 2023 6:00 AM","Oct 17, 2023 7:00 AM",150.25,,,,,,,,,,,,,,,,
"Oct 17, 2023 7:00 AM","Oct 17, 2023 8:00 AM",165.00,,,,,,,,,,,,,,,,
"Oct 17, 2023 8:00 AM","Oct 17, 2023 9:00 AM",191.08,,,,,,,,,,,,,,,,
"Oct 17, 2023 9:00 AM","Oct 17, 2023 10:00 AM",159.40,,,,,,,,,,,,,,,,
"Oct 17, 2023 10:00 AM","Oct 17, 2023 11:00 AM",134.98,,,,,,,,,,,,,,,,
"Oct 17, 2023 11:00 AM","Oct 17, 2023 12:00 PM",113.67,,,,,,,,,,,,,,,,
"Oct 17, 2023 12:00 PM","Oct 17, 2023 1:00 PM",108.91,,,,,,,,,,,,,,,,
"Oct 17, 2023 1:00 PM","Oct 17, 2023 2:00 PM",100.08,,,,,,,,,,,,,,,,
"Oct 17, 2023 2:00 PM","Oct 17, 2023 3:00 PM",98.40,,,,,,,,,,,,,,,,
"Oct 17, 2023 3:00 PM","Oct 17, 2023 4:00 PM",107.95,,,,,,,,,,,,,,,,
"Oct 17, 2023 4:00 PM","Oct 17, 2023 5:00 PM",128.42,,,,,,,,,,,,,,,,
"Oct 17, 2023 5:00 PM","Oct 17, 2023 6:00 PM",153.12,,,,,,,,,,,,,,,,
"Oct 17, 2023 6:00 PM","Oct 17, 2023 7:00 PM",165.92,,,,,,,,,,,,,,,,
"Oct 17, 2023 7:00 PM","Oct 17, 2023 8:00 PM",164.45,,,,,,,,,,,,,,,,
"Oct 17, 2023 8:00 PM","Oct 17, 2023 9:00 PM",129.97,,,,,,,,,,,,,,,,
"Oct 17, 2023 9:00 PM","Oct 17, 2023 10:00 PM",132.90,,,,,,,,,,,,,,,,
"Oct 17, 2023 10:00 PM","Oct 17, 2023 11:00 PM",126.03,,,,,,,,,,,,,,,,
"Oct 17, 2023 11:00 PM","Oct 18, 2023 12:00 AM",104.42,,,,,,,,,,,,,,,,
"Oct 18, 2023 12:00 AM","Oct 18, 2023 1:00 AM",89.58,,,,,,,,,,,,,,,,
"Oct 18, 2023 1:00 AM","Oct 18, 2023 2:00 AM",89.06,,,,,,,,,,,,,,,,
"Oct 18, 2023 2:00 AM","Oct 18, 2023 3:00 AM",88.36,,,,,,,,,,,,,,,,
"Oct 18, 2023 3:00 AM","Oct 18, 2023 4:00 AM",89.48,,,,,,,,,,,,,,,,
"Oct 18, 2023 4:00 AM","Oct 18, 2023 5:00 AM",91.99,,,,,,,,,,,,,,,,
"Oct 18, 2023 5:00 AM","Oct 18, 2023 6:00 AM",97.56,,,,,,,,,,,,,,,,
"Oct 18, 2023 6:00 AM","Oct 18, 2023 7:00 AM",134.00,,,,,,,,,,,,,,,,
"Oct 18, 2023 7:00 AM","Oct 18, 2023 8:00 AM",166.91,,,,,,,,,,,,,,,,
"Oct 18, 2023 8:00 AM","Oct 18, 2023 9:00 AM",159.14,,,,,,,,,,,,,,,,
"Oct 18, 2023 9:00 AM","Oct 18, 2023 10:00 AM",123.41,,,,,,,,,,,,,,,,
"Oct 18, 2023 10:00 AM","Oct 18, 2023 11:00 AM",90.02,,,,,,,,,,,,,,,,
"Oct 18, 2023 11:00 AM","Oct 18, 2023 12:00 PM",76.92,,,,,,,,,,,,,,,,
"Oct 18, 2023 12:00 PM","Oct 18, 2023 1:00 PM",70.09,,,,,,,,,,,,,,,,
"Oct 18, 2023 1:00 PM","Oct 18, 2023 2:00 PM",64.00,,,,,,,,,,,,,,,,
"Oct 18, 2023 2:00 PM","Oct 18, 2023 3:00 PM",71.59,,,,,,,,,,,,,,,,
"Oct 18, 2023 3:00 PM","Oct 18, 2023 4:00 PM",90.07,,,,,,,,,,,,,,,,
"Oct 18, 2023 4:00 PM","Oct 18, 2023 5:00 PM",115.16,,,,,,,,,,,,,,,,
"Oct 18, 2023 5:00 PM","Oct 18, 2023 6:00 PM",131.08,,,,,,,,,,,,,,,,
"Oct 18, 2023 6:00 PM","Oct 18, 2023 7:00 PM",110.54,,,,,,,,,,,,,,,,
"Oct 18, 2023 7:00 PM","Oct 18, 2023 8:00 PM",106.90,,,,,,,,,,,,,,,,
"Oct 18, 2023 8:00 PM","Oct 18, 2023 9:00 PM",96.81,,,,,,,,,,,,,,,,
"Oct 18, 2023 9:00 PM","Oct 18, 2023 10:00 PM",86.29,,,,,,,,,,,,,,,,
"Oct 18, 2023 10:00 PM","Oct 18, 2023 11:00 PM",76.23,,,,,,,,,,,,,,,,
"Oct 18, 2023 11:00 PM","Oct 19, 2023 12:00 AM",47.48,,,,,,,,,,,,,,,,
"Oct 19, 2023 12:00 AM","Oct 19, 2023 1:00 AM",25.89,,,,,,,,,,,,,,,,
"Oct 19, 2023 1:00 AM","Oct 19, 2023 2:00 AM",15.45,,,,,,,,,,,,,,,,
"Oct 19, 2023 2:00 AM","Oct 19, 2023 3:00 AM",10.10,,,,,,,,,,,,,,,,
"Oct 19, 2023 3:00 AM","Oct 19, 2023 4:00 AM",8.15,,,,,,,,,,,,,,,,
"Oct 19, 2023 4:00 AM","Oct 19, 2023 5:00 AM",17.01,,,,,,,,,,,,,,,,
"Oct 19, 2023 5:00 AM","Oct 19, 2023 6:00 AM",42.88,,,,,,,,,,,,,,,,
"Oct 19, 2023 6:00 AM","Oct 19, 2023 7:00 AM",88.07,,,,,,,,,,,,,,,,
"Oct 19, 2023 7:00 AM","Oct 19, 2023 8:00 AM",107.78,,,,,,,,,,,,,,,,
"Oct 19, 2023 8:00 AM","Oct 19, 2023 9:00 AM",124.11,,,,,,,,,,,,,,,,
"Oct 19, 2023 9:00 AM","Oct 19, 2023 10:00 AM",127.00,,,,,,,,,,,,,,,,
"Oct 19, 2023 10:00 AM","Oct 19, 2023 11:00 AM",122.75,,,,,,,,,,,,,,,,
"Oct 19, 2023 11:00 AM","Oct 19, 2023 12:00 PM",124.64,,,,,,,,,,,,,,,,
"Oct 19, 2023 12:00 PM","Oct 19, 2023 1:00 PM",124.85,,,,,,,,,,,,,,,,
"Oct 19, 2023 1:00 PM","Oct 19, 2023 2:00 PM",120.11,,,,,,,,,,,,,,,,
"Oct 19, 2023 2:00 PM","Oct 19, 2023 3:00 PM",119.58,,,,,,,,,,,,,,,,
"Oct 19, 2023 3:00 PM","Oct 19, 2023 4:00 PM",123.62,,,,,,,,,,,,,,,,
"Oct 19, 2023 4:00 PM","Oct 19, 2023 5:00 PM",133.04,,,,,,,,,,,,,,,,
"Oct 19, 2023 5:00 PM","Oct 19, 2023 6:00 PM",137.70,,,,,,,,,,,,,,,,
"Oct 19, 2023 6:00 PM","Oct 19, 2023 7:00 PM",138.87,,,,,,,,,,,,,,,,
"Oct 19, 2023 7:00 PM","Oct 19, 2023 8:00 PM",138.07,,,,,,,,,,,,,,,,
"Oct 19, 2023 8:00 PM","Oct 19, 2023 9:00 PM",116.79,,,,,,,,,,,,,,,,
"Oct 19, 2023 9:00 PM","Oct 19, 2023 10:00 PM",94.75,,,,,,,,,,,,,,,,
"Oct 19, 2023 10:00 PM","Oct 19, 2023 11:00 PM",97.00,,,,,,,,,,,,,,,,
"Oct 19, 2023 11:00 PM","Oct 20, 2023 12:00 AM",83.60,,,,,,,,,,,,,,,,
"Oct 20, 2023 12:00 AM","Oct 20, 2023 1:00 AM",77.59,,,,,,,,,,,,,,,,
"Oct 20, 2023 1:00 AM","Oct 20, 2023 2:00 AM",63.69,,,,,,,,,,,,,,,,
"Oct 20, 2023 2:00 AM","Oct 20, 2023 3:00 AM",51.20,,,,,,,,,,,,,,,,
"Oct 20, 2023 3:00 AM","Oct 20, 2023 4:00 AM",35.27,,,,,,,,,,,,,,,,
"Oct 20, 2023 4:00 AM","Oct 20, 2023 5:00 AM",23.05,,,,,,,,,,,,,,,,
"Oct 20, 2023 5:00 AM","Oct 20, 2023 6:00 AM",41.75,,,,,,,,,,,,,,,,
"Oct 20, 2023 6:00 AM","Oct 20, 2023 7:00 AM",76.69,,,,,,,,,,,,,,,,
"Oct 20, 2023 7:00 AM","Oct 20, 2023 8:00 AM",108.12,,,,,,,,,,,,,,,,
"Oct 20, 2023 8:00 AM","Oct 20, 2023 9:00 AM",119.44,,,,,,,,,,,,,,,,
"Oct 20, 2023 9:00 AM","Oct 20, 2023 10:00 AM",124.76,,,,,,,,,,,,,,,,
"Oct 20, 2023 10:00 AM","Oct 20, 2023 11:00 AM",115.22,,,,,,,,,,,,,,,,
"Oct 20, 2023 11:00 AM","Oct 20, 2023 12:00 PM",109.16,,,,,,,,,,,,,,,,
"Oct 20, 2023 12:00 PM","Oct 20, 2023 1:00 PM",100.75,,,,,,,,,,,,,,,,
"Oct 20, 2023 1:00 PM","Oct 20, 2023 2:00 PM",93.76,,,,,,,,,,,,,,,,
"Oct 20, 2023 2:00 PM","Oct 20, 2023 3:00 PM",92.81,,,,,,,,,,,,,,,,
"Oct 20, 2023 3:00 PM","Oct 20, 2023 4:00 PM",95.31,,,,,,,,,,,,,,,,
"Oct 20, 2023 4:00 PM","Oct 20, 2023 5:00 PM",99.03,,,,,,,,,,,,,,,,
"Oct 20, 2023 5:00 PM","Oct 20, 2023 6:00 PM",108.50,,,,,,,,,,,,,,,,
"Oct 20, 2023 6:00 PM","Oct 20, 2023 7:00 PM",117.54,,,,,,,,,,,,,,,,
"Oct 20, 2023 7:00 PM","Oct 20, 2023 8:00 PM",120.29,,,,,,,,,,,,,,,,
"Oct 20, 2023 8:00 PM","Oct 20, 2023 9:00 PM",101.94,,,,,,,,,,,,,,,,
"Oct 20, 2023 9:00 PM","Oct 20, 2023 10:00 PM",82.86,,,,,,,,,,,,,,,,
"Oct 20, 2023 10:00 PM","Oct 20, 2023 11:00 PM",78.51,,,,,,,,,,,,,,,,
"Oct 20, 2023 11:00 PM","Oct 21, 2023 12:00 AM",56.44,,,,,,,,,,,,,,,,
"Oct 21, 2023 12:00 AM","Oct 21, 2023 1:00 AM",53.10,,,,,,,,,,,,,,,,
"Oct 21, 2023 1:00 AM","Oct 21, 2023 2:00 AM",37.27,,,,,,,,,,,,,,,,
"Oct 21, 2023 2:00 AM","Oct 21, 2023 3:00 AM",39.74,,,,,,,,,,,,,,,,
"Oct 21, 2023 3:00 AM","Oct 21, 2023 4:00 AM",33.95,,,,,,,,,,,,,,,,
"Oct 21, 2023 4:00 AM","Oct 21, 2023 5:00 AM",37.15,,,,,,,,,,,,,,,,
"Oct 21, 2023 5:00 AM","Oct 21, 2023 6:00 AM",35.14,,,,,,,,,,,,,,,,
"Oct 21, 2023 6:00 AM","Oct 21, 2023 7:00 AM",43.70,,,,,,,,,,,,,,,,
"Oct 21, 2023 7:00 AM","Oct 21, 2023 8:00 AM",66.67,,,,,,,,,,,,,,,,
"Oct 21, 2023 8:00 AM","Oct 21, 2023 9:00 AM",74.95,,,,,,,,,,,,,,,,
"Oct 21, 2023 9:00 AM","Oct 21, 2023 10:00 AM",58.71,,,,,,,,,,,,,,,,
"Oct 21, 2023 10:00 AM","Oct 21, 2023 11:00 AM",44.83,,,,,,,,,,,,,,,,
"Oct 21, 2023 11:00 AM","Oct 21, 2023 12:00 PM",31.10,,,,,,,,,,,,,,,,
"Oct 21, 2023 12:00 PM","Oct 21, 2023 1:00 PM",20.80,,,,,,,,,,,,,,,,
"Oct 21, 2023 1:00 PM","Oct 21, 2023 2:00 PM",10.00,,,,,,,,,,,,,,,,
"Oct 21, 2023 2:00 PM","Oct 21, 2023 3:00 PM",13.21,,,,,,,,,,,,,,,,
"Oct 21, 2023 3:00 PM","Oct 21, 2023 4:00 PM",28.03,,,,,,,,,,,,,,,,
"Oct 21, 2023 4:00 PM","Oct 21, 2023 5:00 PM",84.35,,,,,,,,,,,,,,,,
"Oct 21, 2023 5:00 PM","Oct 21, 2023 6:00 PM",114.77,,,,,,,,,,,,,,,,
"Oct 21, 2023 6:00 PM","Oct 21, 2023 7:00 PM",128.40,,,,,,,,,,,,,,,,
"Oct 21, 2023 7:00 PM","Oct 21, 2023 8:00 PM",114.72,,,,,,,,,,,,,,,,
"Oct 21, 2023 8:00 PM","Oct 21, 2023 9:00 PM",90.21,,,,,,,,,,,,,,,,
"Oct 21, 2023 9:00 PM","Oct 21, 2023 10:00 PM",53.39,,,,,,,,,,,,,,,,
"Oct 21, 2023 10:00 PM","Oct 21, 2023 11:00 PM",49.33,,,,,,,,,,,,,,,,
"Oct 21, 2023 11:00 PM","Oct 22, 2023 12:00 AM",40.15,,,,,,,,,,,,,,,,
"Oct 22, 2023 12:00 AM","Oct 22, 2023 1:00 AM",39.37,,,,,,,,,,,,,,,,
"Oct 22, 2023 1:00 AM","Oct 22, 2023 2:00 AM",30.36,,,,,,,,,,,,,,,,
"Oct 22, 2023 2:00 AM","Oct 22, 2023 3:00 AM",18.61,,,,,,,,,,,,,,,,
"Oct 22, 2023 3:00 AM","Oct 22, 2023 4:00 AM",15.63,,,,,,,,,,,,,,,,
"Oct 22, 2023 4:00 AM","Oct 22, 2023 5:00 AM",18.35,,,,,,,,,,,,,,,,
"Oct 22, 2023 5:00 AM","Oct 22, 2023 6:00 AM",34.32,,,,,,,,,,,,,,,,
"Oct 22, 2023 6:00 AM","Oct 22, 2023 7:00 AM",30.26,,,,,,,,,,,,,,,,
"Oct 22, 2023 7:00 AM","Oct 22, 2023 8:00 AM",58.20,,,,,,,,,,,,,,,,
"Oct 22, 2023 8:00 AM","Oct 22, 2023 9:00 AM",54.50,,,,,,,,,,,,,,,,
"Oct 22, 2023 9:00 AM","Oct 22, 2023 10:00 AM",62.83,,,,,,,,,,,,,,,,
"Oct 22, 2023 10:00 AM","Oct 22, 2023 11:00 AM",51.58,,,,,,,,,,,,,,,,
"Oct 22, 2023 11:00 AM","Oct 22, 2023 12:00 PM",48.59,,,,,,,,,,,,,,,,
"Oct 22, 2023 12:00 PM","Oct 22, 2023 1:00 PM",44.99,,,,,,,,,,,,,,,,
"Oct 22, 2023 1:00 PM","Oct 22, 2023 2:00 PM",29.19,,,,,,,,,,,,,,,,
"Oct 22, 2023 2:00 PM","Oct 22, 2023 3:00 PM",31.86,,,,,,,,,,,,,,,,
"Oct 22, 2023 3:00 PM","Oct 22, 2023 4:00 PM",51.29,,,,,,,,,,,,,,,,
"Oct 22, 2023 4:00 PM","Oct 22, 2023 5:00 PM",77.32,,,,,,,,,,,,,,,,
"Oct 22, 2023 5:00 PM","Oct 22, 2023 6:00 PM",125.83,,,,,,,,,,,,,,,,
"Oct 22, 2023 6:00 PM","Oct 22, 2023 7:00 PM",135.29,,,,,,,,,,,,,,,,
"Oct 22, 2023 7:00 PM","Oct 22, 2023 8:00 PM",139.02,,,,,,,,,,,,,,,,
"Oct 22, 2023 8:00 PM","Oct 22, 2023 9:00 PM",126.05,,,,,,,,,,,,,,,,
"Oct 22, 2023 9:00 PM","Oct 22, 2023 10:00 PM",112.47,,,,,,,,,,,,,,,,
"Oct 22, 2023 10:00 PM","Oct 22, 2023 11:00 PM",102.18,,,,,,,,,,,,,,,,
"Oct 22, 2023 11:00 PM","Oct 23, 2023 12:00 AM",96.66,,,,,,,,,,,,,,,,
"Oct 23, 2023 12:00 AM","Oct 23, 2023 1:00 AM",99.46,,,,,,,,,,,,,,,,
"Oct 23, 2023 1:00 AM","Oct 23, 2023 2:00 AM",100.06,,,,,,,,,,,,,,,,
"Oct 23, 2023 2:00 AM","Oct 23, 2023 3:00 AM",101.28,,,,,,,,,,,,,,,,
"Oct 23, 2023 3:00 AM","Oct 23, 2023 4:00 AM",100.11,,,,,,,,,,,,,,,,
"Oct 23, 2023 4:00 AM","Oct 23, 2023 5:00 AM",98.73,,,,,,,,,,,,,,,,
"Oct 23, 2023 5:00 AM","Oct 23, 2023 6:00 AM",105.41,,,,,,,,,,,,,,,,
"Oct 23, 2023 6:00 AM","Oct 23, 2023 7:00 AM",142.90,,,,,,,,,,,,,,,,
"Oct 23, 2023 7:00 AM","Oct 23, 2023 8:00 AM",177.50,,,,,,,,,,,,,,,,
"Oct 23, 2023 8:00 AM","Oct 23, 2023 9:00 AM",198.39,,,,,,,,,,,,,,,,
"Oct 23, 2023 9:00 AM","Oct 23, 2023 10:00 AM",151.65,,,,,,,,,,,,,,,,
"Oct 23, 2023 10:00 AM","Oct 23, 2023 11:00 AM",128.07,,,,,,,,,,,,,,,,
"Oct 23, 2023 11:00 AM","Oct 23, 2023 12:00 PM",109.03,,,,,,,,,,,,,,,,
"Oct 23, 2023 12:00 PM","Oct 23, 2023 1:00 PM",102.26,,,,,,,,,,,,,,,,
"Oct 23, 2023 1:00 PM","Oct 23, 2023 2:00 PM",103.22,,,,,,,,,,,,,,,,
"Oct 23, 2023 2:00 PM","Oct 23, 2023 3:00 PM",107.00,,,,,,,,,,,,,,,,
"Oct 23, 2023 3:00 PM","Oct 23, 2023 4:00 PM",128.72,,,,,,,,,,,,,,,,
"Oct 23, 2023 4:00 PM","Oct 23, 2023 5:00 PM",138.67,,,,,,,,,,,,,,,,
"Oct 23, 2023 5:00 PM","Oct 23, 2023 6:00 PM",154.97,,,,,,,,,,,,,,,,
"Oct 23, 2023 6:00 PM","Oct 23, 2023 7:00 PM",165.19,,,,,,,,,,,,,,,,
"Oct 23, 2023 7:00 PM","Oct 23, 2023 8:00 PM",155.90,,,,,,,,,,,,,,,,
"Oct 23, 2023 8:00 PM","Oct 23, 2023 9:00 PM",127.33,,,,,,,,,,,,,,,,
"Oct 23, 2023 9:00 PM","Oct 23, 2023 10:00 PM",104.02,,,,,,,,,,,,,,,,
"Oct 23, 2023 10:00 PM","Oct 23, 2023 11:00 PM",107.95,,,,,,,,,,,,,,,,
"Oct 23, 2023 11:00 PM","Oct 24, 2023 12:00 AM",92.76,,,,,,,,,,,,,,,,
"Oct 24, 2023 12:00 AM","Oct 24, 2023 1:00 AM",101.33,,,,,,,,,,,,,,,,
"Oct 24, 2023 1:00 AM","Oct 24, 2023 2:00 AM",97.21,,,,,,,,,,,,,,,,
"Oct 24, 2023 2:00 AM","Oct 24, 2023 3:00 AM",94.54,,,,,,,,,,,,,,,,
"Oct 24, 2023 3:00 AM","Oct 24, 2023 4:00 AM",89.46,,,,,,,,,,,,,,,,
"Oct 24, 2023 4:00 AM","Oct 24, 2023 5:00 AM",90.27,,,,,,,,,,,,,,,,
"Oct 24, 2023 5:00 AM","Oct 24, 2023 6:00 AM",94.80,,,,,,,,,,,,,,,,
"Oct 24, 2023 6:00 AM","Oct 24, 2023 7:00 AM",101.65,,,,,,,,,,,,,,,,
"Oct 24, 2023 7:00 AM","Oct 24, 2023 8:00 AM",120.12,,,,,,,,,,,,,,,,
"Oct 24, 2023 8:00 AM","Oct 24, 2023 9:00 AM",130.72,,,,,,,,,,,,,,,,
"Oct 24, 2023 9:00 AM","Oct 24, 2023 10:00 AM",136.35,,,,,,,,,,,,,,,,
"Oct 24, 2023 10:00 AM","Oct 24, 2023 11:00 AM",128.37,,,,,,,,,,,,,,,,
"Oct 24, 2023 11:00 AM","Oct 24, 2023 12:00 PM",125.00,,,,,,,,,,,,,,,,
"Oct 24, 2023 12:00 PM","Oct 24, 2023 1:00 PM",118.99,,,,,,,,,,,,,,,,
"Oct 24, 2023 1:00 PM","Oct 24, 2023 2:00 PM",112.54,,,,,,,,,,,,,,,,
"Oct 24, 2023 2:00 PM","Oct 24, 2023 3:00 PM",115.40,,,,,,,,,,,,,,,,
"Oct 24, 2023 3:00 PM","Oct 24, 2023 4:00 PM",132.17,,,,,,,,,,,,,,,,
"Oct 24, 2023 4:00 PM","Oct 24, 2023 5:00 PM",129.16,,,,,,,,,,,,,,,,
"Oct 24, 2023 5:00 PM","Oct 24, 2023 6:00 PM",140.00,,,,,,,,,,,,,,,,
"Oct 24, 2023 6:00 PM","Oct 24, 2023 7:00 PM",149.87,,,,,,,,,,,,,,,,
"Oct 24, 2023 7:00 PM","Oct 24, 2023 8:00 PM",154.07,,,,,,,,,,,,,,,,
"Oct 24, 2023 8:00 PM","Oct 24, 2023 9:00 PM",133.45,,,,,,,,,,,,,,,,
"Oct 24, 2023 9:00 PM","Oct 24, 2023 10:00 PM",119.31,,,,,,,,,,,,,,,,
"Oct 24, 2023 10:00 PM","Oct 24, 2023 11:00 PM",114.10,,,,,,,,,,,,,,,,
"Oct 24, 2023 11:00 PM","Oct 25, 2023 12:00 AM",102.78,,,,,,,,,,,,,,,,
"Oct 25, 2023 12:00 AM","Oct 25, 2023 1:00 AM",99.07,,,,,,,,,,,,,,,,
"Oct 25, 2023 1:00 AM","Oct 25, 2023 2:00 AM",94.56,,,,,,,,,,,,,,,,
"Oct 25, 2023 2:00 AM","Oct 25, 2023 3:00 AM",89.43,,,,,,,,,,,,,,,,
"Oct 25, 2023 3:00 AM","Oct 25, 2023 4:00 AM",86.06,,,,,,,,,,,,,,,,
"Oct 25, 2023 4:00 AM","Oct 25, 2023 5:00 AM",90.54,,,,,,,,,,,,,,,,
"Oct 25, 2023 5:00 AM","Oct 25, 2023 6:00 AM",96.99,,,,,,,,,,,,,,,,
"Oct 25, 2023 6:00 AM","Oct 25, 2023 7:00 AM",125.50,,,,,,,,,,,,,,,,
"Oct 25, 2023 7:00 AM","Oct 25, 2023 8:00 AM",150.16,,,,,,,,,,,,,,,,
"Oct 25, 2023 8:00 AM","Oct 25, 2023 9:00 AM",152.87,,,,,,,,,,,,,,,,
"Oct 25, 2023 9:00 AM","Oct 25, 2023 10:00 AM",140.49,,,,,,,,,,,,,,,,
"Oct 25, 2023 10:00 AM","Oct 25, 2023 11:00 AM",130.02,,,,,,,,,,,,,,,,
"Oct 25, 2023 11:00 AM","Oct 25, 2023 12:00 PM",124.99,,,,,,,,,,,,,,,,
"Oct 25, 2023 12:00 PM","Oct 25, 2023 1:00 PM",117.38,,,,,,,,,,,,,,,,
"Oct 25, 2023 1:00 PM","Oct 25, 2023 2:00 PM",115.62,,,,,,,,,,,,,,,,
"Oct 25, 2023 2:00 PM","Oct 25, 2023 3:00 PM",124.47,,,,,,,,,,,,,,,,
"Oct 25, 2023 3:00 PM","Oct 25, 2023 4:00 PM",138.13,,,,,,,,,,,,,,,,
"Oct 25, 2023 4:00 PM","Oct 25, 2023 5:00 PM",147.51,,,,,,,,,,,,,,,,
"Oct 25, 2023 5:00 PM","Oct 25, 2023 6:00 PM",153.73,,,,,,,,,,,,,,,,
"Oct 25, 2023 6:00 PM","Oct 25, 2023 7:00 PM",154.62,,,,,,,,,,,,,,,,
"Oct 25, 2023 7:00 PM","Oct 25, 2023 8:00 PM",157.71,,,,,,,,,,,,,,,,
"Oct 25, 2023 8:00 PM","Oct 25, 2023 9:00 PM",137.08,,,,,,,,,,,,,,,,
"Oct 25, 2023 9:00 PM","Oct 25, 2023 10:00 PM",123.55,,,,,,,,,,,,,,,,
"Oct 25, 2023 10:00 PM","Oct 25, 2023 11:00 PM",120.06,,,,,,,,,,,,,,,,
"Oct 25, 2023 11:00 PM","Oct 26, 2023 12:00 AM",112.80,,,,,,,,,,,,,,,,
"Oct 26, 2023 12:00 AM","Oct 26, 2023 1:00 AM",89.48,,,,,,,,,,,,,,,,
"Oct 26, 2023 1:00 AM","Oct 26, 2023 2:00 AM",89.91,,,,,,,,,,,,,,,,
"Oct 26, 2023 2:00 AM","Oct 26, 2023 3:00 AM",87.49,,,,,,,,,,,,,,,,
"Oct 26, 2023 3:00 AM","Oct 26, 2023 4:00 AM",87.04,,,,,,,,,,,,,,,,
